"policyID","statecode","county","eq_site_limit","hu_site_limit"
776440,"FL","SUWANNEE COUNTY",76779,76779
945568,"FL","SUWANNEE COUNTY",244701,244701
132404,"FL","SUWANNEE COUNTY",20826,20826
395018,"FL","SUWANNEE COUNTY",677898,677898
248575,"FL","SUWANNEE COUNTY",1216161,1216161
812631,"FL","SUWANNEE COUNTY",2493,2493
220621,"FL","SUWANNEE COUNTY",6462,6462
139061,"FL","SUWANNEE COUNTY",19890,19890
419108,"FL","SUWANNEE COUNTY",94428,94428
391574,"FL","SUWANNEE COUNTY",2493,2493
449147,"FL","SUWANNEE COUNTY",5967,5967
998635,"FL","SUWANNEE COUNTY",18900000,18900000
437290,"FL","SUWANNEE COUNTY",3609198,3609198
395835,"FL","SUWANNEE COUNTY",6649758,6649758
613321,"FL","SUWANNEE COUNTY",75969,75969
865150,"FL","SUWANNEE COUNTY",2493,2493
635664,"FL","SUWANNEE COUNTY",7461,7461
529300,"FL","SUWANNEE COUNTY",198954,198954
430318,"FL","SUWANNEE COUNTY",258633,258633
441395,"FL","SUWANNEE COUNTY",11520,11520
294015,"FL","SUWANNEE COUNTY",38385,38385
950097,"FL","SUWANNEE COUNTY",3029976,3029976
110324,"FL","SUWANNEE COUNTY",538857,538857
416938,"FL","SUWANNEE COUNTY",1172421,1172421
586755,"FL","SUWANNEE COUNTY",2930220,2930220
863494,"FL","SUWANNEE COUNTY",1978974,1978974
574538,"FL","SUWANNEE COUNTY",1831842,1831842
514370,"FL","SUWANNEE COUNTY",460881,460881
373414,"FL","SUWANNEE COUNTY",66132,66132
997019,"FL","SUWANNEE COUNTY",66132,66132
910144,"FL","SUWANNEE COUNTY",66132,66132
552357,"FL","SUWANNEE COUNTY",2493,2493
655342,"FL","SUWANNEE COUNTY",24867,24867
897773,"FL","SUWANNEE COUNTY",109431,109431
926390,"FL","SUWANNEE COUNTY",333243,333243
216408,"FL","SUWANNEE COUNTY",1178082,1178082
548404,"FL","SUWANNEE COUNTY",92637,92637
206428,"FL","SUWANNEE COUNTY",91314,91314
292458,"FL","SUWANNEE COUNTY",29835,29835
919465,"FL","SUWANNEE COUNTY",28791,28791
630483,"FL","SUWANNEE COUNTY",5436,5436
825224,"FL","SUWANNEE COUNTY",885150,885150
404295,"FL","SUWANNEE COUNTY",28962,28962
150387,"FL","SUWANNEE COUNTY",6903,6903
946844,"FL","SUWANNEE COUNTY",64665,64665
751897,"FL","SUWANNEE COUNTY",2264391,2264391
910845,"FL","SUWANNEE COUNTY",4977,4977
763316,"FL","SUWANNEE COUNTY",61668,61668
727002,"FL","SUWANNEE COUNTY",14400,14400
559336,"FL","SUWANNEE COUNTY",72837,72837
236251,"FL","SUWANNEE COUNTY",72837,72837
529747,"FL","SUWANNEE COUNTY",161928,161928
858323,"FL","SUWANNEE COUNTY",604530,604530
158617,"FL","SUWANNEE COUNTY",240622.2,240622.2
334713,"FL","SUWANNEE COUNTY",0,32094.19
318842,"FL","SUWANNEE COUNTY",0,32094.19
649501,"FL","SUWANNEE COUNTY",0,32094.19
445540,"FL","SUWANNEE COUNTY",0,74144.01
371999,"FL","SUWANNEE COUNTY",0,32094.19
218472,"FL","SUWANNEE COUNTY",0,1833.95
580250,"FL","SUWANNEE COUNTY",0,867339.18
907556,"FL","SUWANNEE COUNTY",0,930359.34
327269,"FL","SUWANNEE COUNTY",0,44565.08
892361,"FL","SUWANNEE COUNTY",0,1270260.69
398442,"FL","SUWANNEE COUNTY",0,255027.8
423598,"FL","SUWANNEE COUNTY",0,265923.32
327184,"FL","SUWANNEE COUNTY",0,22924.42
314582,"FL","SUWANNEE COUNTY",0,2792753.33
975779,"FL","SUWANNEE COUNTY",0,343866.37
337568,"FL","SUWANNEE COUNTY",0,1931904.47
459597,"FL","SUWANNEE COUNTY",0,202488.69
511988,"FL","SUWANNEE COUNTY",0,308888.28
455917,"FL","SUWANNEE COUNTY",0,719781.99
304879,"FL","SUWANNEE COUNTY",0,308888.28
881425,"FL","SUWANNEE COUNTY",0,14066.75
208817,"FL","SUWANNEE COUNTY",0,14066.75
918862,"FL","SUWANNEE COUNTY",0,14066.75
523984,"FL","SUWANNEE COUNTY",0,14066.75
226520,"FL","SUWANNEE COUNTY",0,28133.51
413066,"FL","SUWANNEE COUNTY",0,1383987.18
177491,"FL","SUWANNEE COUNTY",0,72602.61
906786,"FL","SUWANNEE COUNTY",0,7260.26
252960,"FL","SUWANNEE COUNTY",0,1800544.63
753041,"FL","SUWANNEE COUNTY",0,78741.16
275656,"FL","SUWANNEE COUNTY",0,14130000
366151,"FL","SUWANNEE COUNTY",0,1669180.2
143520,"FL","SUWANNEE COUNTY",0,399314.33
578715,"FL","SUWANNEE COUNTY",0,97105.99
728171,"FL","SUWANNEE COUNTY",0,358672.3
147189,"FL","SUWANNEE COUNTY",0,385701.35
626834,"FL","SUWANNEE COUNTY",0,32671.17
840720,"FL","SUWANNEE COUNTY",0,163355.86
911131,"FL","SUWANNEE COUNTY",0,47295.92
814705,"FL","SUWANNEE COUNTY",0,138384.12
896748,"FL","SUWANNEE COUNTY",0,98996.02
640263,"FL","SUWANNEE COUNTY",0,125693.56
756661,"FL","SUWANNEE COUNTY",0,98996.02
267816,"FL","SUWANNEE COUNTY",0,98996.02
876992,"FL","SUWANNEE COUNTY",0,140282.99
866801,"FL","SUWANNEE COUNTY",0,140282.99
135106,"FL","SUWANNEE COUNTY",0,135793.93
995558,"FL","SUWANNEE COUNTY",0,220188.18
577604,"FL","SUWANNEE COUNTY",0,220188.18
334208,"FL","SUWANNEE COUNTY",0,220188.18
601206,"FL","SUWANNEE COUNTY",0,135793.93
335613,"FL","SUWANNEE COUNTY",0,135793.93
586214,"FL","SUWANNEE COUNTY",0,123449.03
645424,"FL","SUWANNEE COUNTY",0,220188.18
584595,"FL","SUWANNEE COUNTY",0,123449.03
924430,"FL","SUWANNEE COUNTY",0,135793.93
842675,"FL","CLAY COUNTY",0,4402.16
379599,"FL","CLAY COUNTY",0,2175765.3
280286,"FL","CLAY COUNTY",0,2158173
147622,"FL","CLAY COUNTY",0,11160000
592104,"FL","CLAY COUNTY",0,316139.85
936914,"FL","CLAY COUNTY",0,57600
689421,"FL","CLAY COUNTY",0,221400
162509,"FL","CLAY COUNTY",0,111600
205789,"FL","CLAY COUNTY",0,15120
559033,"FL","CLAY COUNTY",0,9180
411708,"FL","CLAY COUNTY",0,127800
945341,"FL","CLAY COUNTY",0,1434992.47
985128,"FL","CLAY COUNTY",0,128341.04
859902,"FL","CLAY COUNTY",0,638012.84
767859,"FL","CLAY COUNTY",0,56135.64
235747,"FL","CLAY COUNTY",0,28869.12
644183,"FL","CLAY COUNTY",0,28869.12
956443,"FL","CLAY COUNTY",0,56135.64
278796,"FL","CLAY COUNTY",0,56135.64
608556,"FL","CLAY COUNTY",0,56135.64
454763,"FL","CLAY COUNTY",0,56135.64
908461,"FL","CLAY COUNTY",0,56135.64
333252,"FL","CLAY COUNTY",0,48115.94
332105,"FL","CLAY COUNTY",0,56135.64
874411,"FL","CLAY COUNTY",0,48115.94
700665,"FL","CLAY COUNTY",0,80192.49
582288,"FL","CLAY COUNTY",0,176424.38
903047,"FL","CLAY COUNTY",0,24057.97
446936,"FL","CLAY COUNTY",0,56135.64
758257,"FL","CLAY COUNTY",0,56135.64
205579,"FL","CLAY COUNTY",0,240578.59
542261,"FL","CLAY COUNTY",0,48115.94
467776,"FL","CLAY COUNTY",0,56135.64
547808,"FL","CLAY COUNTY",0,24057.97
148603,"FL","CLAY COUNTY",0,24057.97
620151,"FL","CLAY COUNTY",0,24057.97
423148,"FL","CLAY COUNTY",0,48115.94
285805,"FL","CLAY COUNTY",0,80192.49
666963,"FL","CLAY COUNTY",0,57739.36
218058,"FL","CLAY COUNTY",0,14310000
824968,"FL","CLAY COUNTY",0,511334.86
583791,"FL","CLAY COUNTY",0,192789.23
288895,"FL","CLAY COUNTY",0,108607.09
622218,"FL","CLAY COUNTY",0,2419079.14
471679,"FL","CLAY COUNTY",0,473034.24
330603,"FL","CLAY COUNTY",0,14589.43
340377,"FL","CLAY COUNTY",0,280565.98
325580,"FL","CLAY COUNTY",0,280565.98
355939,"FL","CLAY COUNTY",0,224452.78
537551,"FL","CLAY COUNTY",0,168339.59
817217,"FL","CLAY COUNTY",0,149822.23
307610,"FL","CLAY COUNTY",0,145894.31
934843,"FL","CLAY COUNTY",0,89781.11
479633,"FL","CLAY COUNTY",0,101003.75
261810,"FL","CLAY COUNTY",0,44890.56
251498,"FL","CLAY COUNTY",0,31423.39
652676,"FL","CLAY COUNTY",0,179562.23
430162,"FL","CLAY COUNTY",0,28056.6
107565,"FL","CLAY COUNTY",0,39279.24
137773,"FL","CLAY COUNTY",0,33667.92
150881,"FL","CLAY COUNTY",0,2973818.68
818305,"FL","CLAY COUNTY",0,391052.86
772993,"FL","CLAY COUNTY",0,28396.64
335686,"FL","CLAY COUNTY",0,85545.69
354163,"FL","CLAY COUNTY",0,25972.55
131859,"FL","CLAY COUNTY",0,817622
102237,"FL","CLAY COUNTY",0,84169.79
496689,"FL","CLAY COUNTY",0,20200.75
386266,"FL","CLAY COUNTY",0,20200.75
189496,"FL","CLAY COUNTY",0,484818.01
448454,"FL","CLAY COUNTY",0,58357.72
152055,"FL","CLAY COUNTY",0,21323.01
516954,"FL","CLAY COUNTY",0,871202.25
346222,"FL","LAFAYETTE COUNTY",137358,137358
827364,"FL","LAFAYETTE COUNTY",0,893221.56
865575,"FL","LAFAYETTE COUNTY",0,2773.98
666784,"FL","LAFAYETTE COUNTY",541125,541125
908304,"FL","LAFAYETTE COUNTY",4806,4806
724035,"FL","LAFAYETTE COUNTY",3600,3600
616507,"FL","LAFAYETTE COUNTY",1800,1800
743467,"FL","LAFAYETTE COUNTY",630,630
542565,"FL","LAFAYETTE COUNTY",630,630
666420,"FL","LAFAYETTE COUNTY",270,270
716343,"FL","LAFAYETTE COUNTY",270,270
166243,"FL","LAFAYETTE COUNTY",270,270
869527,"FL","LAFAYETTE COUNTY",270,270
793316,"FL","LAFAYETTE COUNTY",270,270
525660,"FL","LAFAYETTE COUNTY",630,630
228542,"FL","LAFAYETTE COUNTY",810,810
345892,"FL","LAFAYETTE COUNTY",810,810
235832,"FL","LAFAYETTE COUNTY",315,315
710139,"FL","LAFAYETTE COUNTY",100890,100890
352426,"FL","LAFAYETTE COUNTY",4806,4806
384442,"FL","LAFAYETTE COUNTY",621306,621306
286876,"FL","LAFAYETTE COUNTY",519309,519309
300150,"FL","LAFAYETTE COUNTY",630315,630315
604759,"FL","LAFAYETTE COUNTY",1159911,1159911
374411,"FL","LAFAYETTE COUNTY",165510,165510
447691,"FL","LAFAYETTE COUNTY",50850,50850
735405,"FL","LAFAYETTE COUNTY",1350,1350
476328,"FL","LAFAYETTE COUNTY",900,900
188892,"FL","LAFAYETTE COUNTY",1350,1350
738918,"FL","LAFAYETTE COUNTY",46260,46260
320338,"FL","LAFAYETTE COUNTY",6687,6687
443947,"FL","LAFAYETTE COUNTY",3600,3600
167317,"FL","LAFAYETTE COUNTY",3600,3600
430437,"FL","LAFAYETTE COUNTY",4950,4950
873593,"FL","LAFAYETTE COUNTY",4950,4950
653808,"FL","LAFAYETTE COUNTY",3510,3510
122734,"FL","LAFAYETTE COUNTY",6750,6750
603486,"FL","LAFAYETTE COUNTY",6750,6750
855783,"FL","LAFAYETTE COUNTY",8730,8730
379870,"FL","LAFAYETTE COUNTY",11700,11700
536577,"FL","LAFAYETTE COUNTY",7290,7290
178873,"FL","LAFAYETTE COUNTY",27450,27450
300562,"FL","LAFAYETTE COUNTY",644667.3,644667.3
555619,"FL","LAFAYETTE COUNTY",1474668,1474668
758060,"FL","LAFAYETTE COUNTY",400446,400446
489526,"FL","LAFAYETTE COUNTY",366579,366579
861565,"FL","LAFAYETTE COUNTY",979389,979389
692765,"FL","LAFAYETTE COUNTY",463527,463527
428588,"FL","LAFAYETTE COUNTY",7290,7290
116583,"FL","LAFAYETTE COUNTY",19440,19440
779587,"FL","LAFAYETTE COUNTY",13698,13698
827888,"FL","LAFAYETTE COUNTY",21150,21150
983194,"FL","LAFAYETTE COUNTY",9270,9270
549068,"FL","LAFAYETTE COUNTY",0,8999.56
116416,"FL","LAFAYETTE COUNTY",0,16686.68
787983,"FL","LAFAYETTE COUNTY",0,124578.27
473317,"FL","LAFAYETTE COUNTY",0,478171.89
139920,"FL","LAFAYETTE COUNTY",0,54372.34
464379,"FL","LAFAYETTE COUNTY",0,263732.02
110577,"FL","LAFAYETTE COUNTY",0,56113.2
964532,"FL","LAFAYETTE COUNTY",0,2888.71
783365,"FL","LAFAYETTE COUNTY",0,14441.29
243580,"FL","LAFAYETTE COUNTY",0,28881.46
936931,"FL","LAFAYETTE COUNTY",0,69355.91
464273,"FL","LAFAYETTE COUNTY",0,17800.23
142893,"FL","LAFAYETTE COUNTY",0,61948.97
583948,"FL","LAFAYETTE COUNTY",0,369572.73
466262,"FL","LAFAYETTE COUNTY",0,769255.8
868179,"FL","CLAY COUNTY",255420,255420
368509,"FL","CLAY COUNTY",150570,150570
825334,"FL","CLAY COUNTY",68391,68391
584286,"FL","CLAY COUNTY",0,13869.9
426369,"FL","CLAY COUNTY",0,232089.66
621175,"FL","CLAY COUNTY",328500,328500
740683,"FL","CLAY COUNTY",487431,487431
974438,"FL","CLAY COUNTY",312602.4,312602.4
443137,"FL","CLAY COUNTY",519750,519750
174313,"FL","CLAY COUNTY",0,237600
515429,"FL","CLAY COUNTY",0,714435.95
168714,"FL","CLAY COUNTY",0,826097.81
967565,"FL","CLAY COUNTY",0,835969.55
216270,"FL","CLAY COUNTY",0,1196984.13
650875,"FL","CLAY COUNTY",0,3163525.96
971511,"FL","CLAY COUNTY",0,50815.57
413953,"FL","CLAY COUNTY",0,28869.12
450658,"FL","CLAY COUNTY",0,28869.12
228299,"FL","CLAY COUNTY",0,60946.79
717202,"FL","CLAY COUNTY",0,56135.64
772804,"FL","CLAY COUNTY",0,1924626.49
932466,"FL","CLAY COUNTY",0,3207710.82
533299,"FL","CLAY COUNTY",0,252172.7
284003,"FL","CLAY COUNTY",0,75926.76
205704,"FL","CLAY COUNTY",0,48462.72
346837,"FL","CLAY COUNTY",0,50501.88
371665,"FL","CLAY COUNTY",0,8978.11
574882,"FL","CLAY COUNTY",0,948818.02
110888,"FL","CLAY COUNTY",0,409783.44
375055,"FL","BAKER COUNTY",0,1115436.6
482716,"FL","BAKER COUNTY",0,218475
603519,"FL","BAKER COUNTY",0,3210.02
268570,"FL","BAKER COUNTY",0,78672.59
820558,"FL","CLAY COUNTY",0,1900458
498729,"FL","CLAY COUNTY",9377.1,9377.1
950716,"FL","CLAY COUNTY",0,3060631.7
128894,"FL","CLAY COUNTY",0,520973.65
881492,"FL","CLAY COUNTY",0,520973.65
321346,"FL","CLAY COUNTY",0,520973.65
581291,"FL","CLAY COUNTY",0,520973.65
370644,"FL","CLAY COUNTY",0,520973.65
545031,"FL","CLAY COUNTY",0,520973.65
201089,"FL","CLAY COUNTY",0,520973.65
790967,"FL","CLAY COUNTY",0,549103.15
558007,"FL","CLAY COUNTY",0,549103.15
125552,"FL","CLAY COUNTY",0,549103.15
527643,"FL","CLAY COUNTY",0,549103.15
110872,"FL","CLAY COUNTY",0,549103.15
893113,"FL","CLAY COUNTY",1430834.4,1430834.4
575211,"FL","CLAY COUNTY",613728,613728
665536,"FL","CLAY COUNTY",301320,301320
273487,"FL","CLAY COUNTY",286110,286110
280674,"FL","CLAY COUNTY",121950,121950
248341,"FL","CLAY COUNTY",117000,117000
113250,"FL","CLAY COUNTY",41130,41130
430658,"FL","CLAY COUNTY",0,603802.98
449510,"FL","CLAY COUNTY",0,825721.38
814098,"FL","CLAY COUNTY",0,35137.08
491496,"FL","CLAY COUNTY",0,825721.38
519546,"FL","CLAY COUNTY",0,11790000
399722,"FL","CLAY COUNTY",595161,595161
898714,"FL","CLAY COUNTY",0,1.8e+07
284335,"FL","CLAY COUNTY",1763384.4,1763384.4
328660,"FL","CLAY COUNTY",0,133841.37
939217,"FL","CLAY COUNTY",0,55003.3
312341,"FL","CLAY COUNTY",0,121007.27
851500,"FL","CLAY COUNTY",0,116882.02
206063,"FL","CLAY COUNTY",0,550033.04
911054,"FL","CLAY COUNTY",0,170510.24
990316,"FL","CLAY COUNTY",0,73337.74
998798,"FL","CLAY COUNTY",0,22918.04
743895,"FL","CLAY COUNTY",0,188798.84
183291,"FL","CLAY COUNTY",0,19251.16
762494,"FL","CLAY COUNTY",0,916.72
614159,"FL","CLAY COUNTY",0,916.72
313157,"FL","CLAY COUNTY",0,4583.61
549388,"FL","CLAY COUNTY",0,9167.22
381206,"FL","CLAY COUNTY",0,4583.61
903839,"FL","CLAY COUNTY",0,4583.61
484007,"FL","CLAY COUNTY",0,641705.22
758694,"FL","CLAY COUNTY",0,91672.17
718473,"FL","CLAY COUNTY",0,73337.74
310500,"FL","CLAY COUNTY",0,506981.65
951965,"FL","CLAY COUNTY",0,22918.04
686067,"FL","CLAY COUNTY",0,366688.7
630246,"FL","CLAY COUNTY",0,550033.04
960864,"FL","CLAY COUNTY",0,192511.57
368093,"FL","CLAY COUNTY",0,68225.18
596039,"FL","CLAY COUNTY",0,38502.31
793688,"FL","CLAY COUNTY",0,128341.04
655727,"FL","CLAY COUNTY",0,68754.13
203305,"FL","CLAY COUNTY",0,1512590.87
625673,"FL","CLAY COUNTY",0,146675.48
484687,"FL","CLAY COUNTY",0,110006.61
745529,"FL","CLAY COUNTY",0,114590.22
595624,"FL","CLAY COUNTY",0,84338.4
901277,"FL","CLAY COUNTY",0,458360.87
986412,"FL","CLAY COUNTY",0,106339.72
555955,"FL","CLAY COUNTY",354825,354825
817829,"FL","CLAY COUNTY",3324844.8,3324844.8
447682,"FL","CLAY COUNTY",125233.2,125233.2
791246,"FL","CLAY COUNTY",36000,36000
828195,"FL","CLAY COUNTY",0,678705.08
349231,"FL","CLAY COUNTY",0,892627.93
327231,"FL","CLAY COUNTY",0,1700649.1
157885,"FL","CLAY COUNTY",4086.9,4086.9
480677,"FL","CLAY COUNTY",0,144346.71
469669,"FL","CLAY COUNTY",0,96229.64
162340,"FL","CLAY COUNTY",0,24057.97
368883,"FL","CLAY COUNTY",0,80192.49
823110,"FL","CLAY COUNTY",0,28869.12
805930,"FL","CLAY COUNTY",0,48115.94
615055,"FL","CLAY COUNTY",0,56135.64
510571,"FL","CLAY COUNTY",0,1590967.33
599636,"FL","CLAY COUNTY",0,56135.64
252174,"FL","CLAY COUNTY",0,80192.49
801148,"FL","CLAY COUNTY",0,99439.32
793447,"FL","CLAY COUNTY",0,24057.97
787827,"FL","CLAY COUNTY",0,641542.16
970645,"FL","CLAY COUNTY",0,641542.16
829730,"FL","CLAY COUNTY",0,14400000
693967,"FL","CLAY COUNTY",0,904575.01
780380,"FL","CLAY COUNTY",0,2485482.37
816959,"FL","CLAY COUNTY",0,47135.08
575231,"FL","CLAY COUNTY",0,436526.99
625865,"FL","CLAY COUNTY",0,57839.24
132961,"FL","CLAY COUNTY",0,5499407.39
418645,"FL","CLAY COUNTY",0,57235.46
451133,"FL","CLAY COUNTY",0,39279.24
688245,"FL","CLAY COUNTY",0,5611.32
516626,"FL","CLAY COUNTY",0,3193.31
529970,"FL","ST  JOHNS COUNTY",0,634316.76
884768,"FL","ST  JOHNS COUNTY",0,813700.8
163481,"FL","ST  JOHNS COUNTY",0,735104.7
758210,"FL","ST  JOHNS COUNTY",7647876,7647876
249945,"FL","ST  JOHNS COUNTY",27432,27432
805642,"FL","ST  JOHNS COUNTY",1026,1026
240151,"FL","ST  JOHNS COUNTY",88569,88569
144321,"FL","ST  JOHNS COUNTY",88569,88569
872373,"FL","ST  JOHNS COUNTY",88569,88569
775283,"FL","ST  JOHNS COUNTY",88569,88569
138616,"FL","ST  JOHNS COUNTY",88569,88569
397202,"FL","ST  JOHNS COUNTY",88569,88569
758276,"FL","ST  JOHNS COUNTY",74331,74331
217068,"FL","ST  JOHNS COUNTY",5508,5508
627387,"FL","ST  JOHNS COUNTY",5508,5508
611518,"FL","ST  JOHNS COUNTY",22068,22068
474581,"FL","ST  JOHNS COUNTY",3681,3681
581062,"FL","ST  JOHNS COUNTY",2205,2205
242620,"FL","ST  JOHNS COUNTY",362762.1,362762.1
599189,"FL","ST  JOHNS COUNTY",331312.5,331312.5
240859,"FL","ST  JOHNS COUNTY",0,777535.09
392938,"FL","ST  JOHNS COUNTY",0,815202.73
868280,"FL","ST  JOHNS COUNTY",0,625780.18
640979,"FL","ST  JOHNS COUNTY",0,552372.75
924750,"FL","ST  JOHNS COUNTY",0,63113.88
753749,"FL","FLAGLER COUNTY",0,16409.74
218910,"FL","ST  JOHNS COUNTY",0,694252.66
716300,"FL","ST  JOHNS COUNTY",0,56113.2
592140,"FL","ST  JOHNS COUNTY",8531847,8531847
405514,"FL","ST  JOHNS COUNTY",16740000,16740000
201544,"FL","ST  JOHNS COUNTY",975978,975978
952351,"FL","ST  JOHNS COUNTY",25902,25902
453419,"FL","ST  JOHNS COUNTY",2754,2754
636902,"FL","ST  JOHNS COUNTY",1836,1836
836032,"FL","ST  JOHNS COUNTY",2880,2880
587845,"FL","ST  JOHNS COUNTY",15993,15993
268554,"FL","ST  JOHNS COUNTY",16731,16731
218318,"FL","ST  JOHNS COUNTY",39348,39348
429098,"FL","ST  JOHNS COUNTY",70317,70317
904790,"FL","ST  JOHNS COUNTY",12411,12411
341035,"FL","ST  JOHNS COUNTY",202500,202500
766044,"FL","ST  JOHNS COUNTY",0,84169.79
900080,"FL","ST  JOHNS COUNTY",0,1105429.95
736640,"FL","ST  JOHNS COUNTY",0,171004.96
876566,"FL","ST  JOHNS COUNTY",0,67279.72
937515,"FL","ST  JOHNS COUNTY",0,17423.15
123359,"FL","ST  JOHNS COUNTY",0,157390.78
147295,"FL","ST  JOHNS COUNTY",0,1284191.96
638119,"FL","ST  JOHNS COUNTY",0,121860
686788,"FL","ST  JOHNS COUNTY",264600,264600
293065,"FL","ST  JOHNS COUNTY",0,4402306.26
180193,"FL","ST  JOHNS COUNTY",0,1221475.86
772617,"FL","ST  JOHNS COUNTY",0,22191.84
403715,"FL","ST  JOHNS COUNTY",166599,166599
361295,"FL","ST  JOHNS COUNTY",26487,26487
927744,"FL","ST  JOHNS COUNTY",17982,17982
216775,"FL","ST  JOHNS COUNTY",179622,179622
594385,"FL","ST  JOHNS COUNTY",918,918
197723,"FL","ST  JOHNS COUNTY",112149,112149
578894,"FL","ST  JOHNS COUNTY",918,918
768448,"FL","ST  JOHNS COUNTY",19575,19575
481388,"FL","ST  JOHNS COUNTY",74331,74331
313664,"FL","ST  JOHNS COUNTY",74331,74331
731719,"FL","ST  JOHNS COUNTY",74331,74331
308578,"FL","ST  JOHNS COUNTY",1377,1377
121709,"FL","ST  JOHNS COUNTY",243774,243774
716004,"FL","ST  JOHNS COUNTY",2754,2754
661496,"FL","ST  JOHNS COUNTY",675,675
612626,"FL","ST  JOHNS COUNTY",549,549
352290,"FL","ST  JOHNS COUNTY",1836,1836
400096,"FL","ST  JOHNS COUNTY",57249,57249
940268,"FL","ST  JOHNS COUNTY",113436,113436
301031,"FL","ST  JOHNS COUNTY",34659,34659
217378,"FL","ST  JOHNS COUNTY",34929,34929
455667,"FL","ST  JOHNS COUNTY",2754,2754
780296,"FL","ST  JOHNS COUNTY",1935,1935
889509,"FL","ST  JOHNS COUNTY",2754,2754
543467,"FL","ST  JOHNS COUNTY",3735,3735
898563,"FL","ST  JOHNS COUNTY",74331,74331
453122,"FL","ST  JOHNS COUNTY",74331,74331
892997,"FL","ST  JOHNS COUNTY",74331,74331
406909,"FL","ST  JOHNS COUNTY",1107,1107
597721,"FL","ST  JOHNS COUNTY",282573,282573
413465,"FL","ST  JOHNS COUNTY",549,549
505886,"FL","ST  JOHNS COUNTY",5508,5508
989269,"FL","ST  JOHNS COUNTY",675,675
724533,"FL","ST  JOHNS COUNTY",0,18540000
113070,"FL","ST  JOHNS COUNTY",557432.1,557432.1
246966,"FL","ST  JOHNS COUNTY",5670,5670
270693,"FL","ST  JOHNS COUNTY",1732500,1732500
171637,"FL","ST  JOHNS COUNTY",1899387,1899387
931285,"FL","ST  JOHNS COUNTY",0,862434.11
958269,"FL","ST  JOHNS COUNTY",0,206833.24
479436,"FL","ST  JOHNS COUNTY",0,76426.17
603012,"FL","ST  JOHNS COUNTY",0,574240
745546,"FL","ST  JOHNS COUNTY",0,78558.47
675553,"FL","ST  JOHNS COUNTY",0,39279.24
259171,"FL","ST  JOHNS COUNTY",0,39279.24
225244,"FL","ST  JOHNS COUNTY",0,39279.24
845968,"FL","ST  JOHNS COUNTY",0,39279.24
138896,"FL","ST  JOHNS COUNTY",0,103918.27
333908,"FL","ST  JOHNS COUNTY",0,67335.83
691453,"FL","ST  JOHNS COUNTY",0,155433.55
575150,"FL","ST  JOHNS COUNTY",0,39279.24
439688,"FL","ST  JOHNS COUNTY",0,39279.24
921842,"FL","ST  JOHNS COUNTY",0,39279.24
435330,"FL","ST  JOHNS COUNTY",0,39279.24
132865,"FL","ST  JOHNS COUNTY",0,5611.32
642061,"FL","UNION COUNTY",88508.7,88508.7
623689,"FL","UNION COUNTY",0,818872.99
992919,"FL","ST  JOHNS COUNTY",463590,463590
569166,"FL","ST  JOHNS COUNTY",8550,8550
951214,"FL","ST  JOHNS COUNTY",0,146096.28
365016,"FL","ST  JOHNS COUNTY",0,30513.78
992740,"FL","ST  JOHNS COUNTY",0,312535.08
739949,"FL","ST  JOHNS COUNTY",0,13869.9
874599,"FL","ST  JOHNS COUNTY",0,446610.78
860965,"FL","ST  JOHNS COUNTY",0,188630.64
330165,"FL","ST  JOHNS COUNTY",0,137774.34
650181,"FL","ST  JOHNS COUNTY",0,60102.9
749222,"FL","ST  JOHNS COUNTY",0,60102.9
178508,"FL","ST  JOHNS COUNTY",0,164589.48
398028,"FL","ST  JOHNS COUNTY",0,32363.1
559266,"FL","ST  JOHNS COUNTY",0,60102.9
705300,"FL","ST  JOHNS COUNTY",0,60102.9
536447,"FL","ST  JOHNS COUNTY",0,10171.26
158793,"FL","ST  JOHNS COUNTY",0,11430000
831984,"FL","ST  JOHNS COUNTY",0,1854867.96
963320,"FL","ST  JOHNS COUNTY",0,74897.46
107299,"FL","ST  JOHNS COUNTY",0,2773.98
605850,"FL","ST  JOHNS COUNTY",0,339350.22
395298,"FL","ST  JOHNS COUNTY",0,3698.64
670035,"FL","ST  JOHNS COUNTY",0,45308.34
625216,"FL","ST  JOHNS COUNTY",0,1918944.45
397233,"FL","ST  JOHNS COUNTY",0,1057957.65
167116,"FL","ST  JOHNS COUNTY",0,168750
451362,"FL","ST  JOHNS COUNTY",1294668,1294668
136213,"FL","ST  JOHNS COUNTY",21555,21555
582888,"FL","ST  JOHNS COUNTY",8532,8532
771693,"FL","ST  JOHNS COUNTY",2952,2952
441366,"FL","ST  JOHNS COUNTY",4749129,4749129
647091,"FL","ST  JOHNS COUNTY",117126,117126
601572,"FL","ST  JOHNS COUNTY",249543,249543
698704,"FL","ST  JOHNS COUNTY",266184,266184
513996,"FL","ST  JOHNS COUNTY",3726,3726
231209,"FL","ST  JOHNS COUNTY",3726,3726
684474,"FL","ST  JOHNS COUNTY",74331,74331
862827,"FL","ST  JOHNS COUNTY",1377,1377
203365,"FL","ST  JOHNS COUNTY",2205,2205
389215,"FL","ST  JOHNS COUNTY",549,549
748106,"FL","ST  JOHNS COUNTY",13239,13239
998686,"FL","ST  JOHNS COUNTY",45504,45504
917134,"FL","ST  JOHNS COUNTY",46125,46125
854991,"FL","ST  JOHNS COUNTY",7353,7353
270478,"FL","ST  JOHNS COUNTY",2754,2754
791159,"FL","ST  JOHNS COUNTY",519498,519498
