"policyID","fl_site_limit","fr_site_limit","tiv_2011"
407793,6210,6210,6210
122489,487188,487188,487188
380501,17145,17145,17145
442434,3735,3735,3735
296989,86130,86130,86130
888060,86130,86130,86130
633291,86130,86130,86130
574669,86130,86130,86130
406476,128628,128628,128628
511659,1107,1107,1107
640168,1656,1656,1656
879768,34929,34929,34929
930040,2754,2754,2754
599300,15282,15282,15282
670732,16830000,16830000,16830000
399700,2754,2754,2754
514895,2304,2304,2304
111328,29880,29880,29880
835575,549,549,549
931096,675,675,675
667421,549,549,549
376640,4599,4599,4599
298326,2889,2889,2889
360789,1476,1476,1476
884365,20043,20043,20043
994959,14580000,14580000,14580000
783989,43407,43407,43407
295393,7668,7668,7668
863621,6705,6705,6705
555963,6705,6705,6705
188565,7668,7668,7668
449286,5508,5508,5508
435175,3177,3177,3177
873404,22068,22068,22068
464220,7353,7353,7353
916914,73908,73908,73908
291833,1935,1935,1935
255895,1045760.4,1045760.4,1045760.4
791510,1052955,1052955,1052955
637980,828,828,828
941716,2016,2016,2016
459212,2678832,2678832,2678832
892568,3386574,3386574,3386574
301816,19944,19944,19944
157792,56259,56259,56259
647230,2062125,2062125,2062125
475305,77265,77265,77265
375580,3177,3177,3177
979654,3177,3177,3177
921392,459,459,459
408811,486,486,486
281805,1471500,1471500,1471500
757566,0,0,10260000
117339,0,0,157100.4
736974,0,0,640103.09
487567,0,0,468044.84
548600,3988530,3988530,3988530
144572,0,0,850099.1
749121,0,273600,273600
523825,0,0,509530.83
635004,0,0,533599.25
462386,0,0,521513.53
385025,0,0,1545296.5
639695,0,0,1704418.08
864004,0,0,201339.27
722782,0,0,201339.27
112287,0,0,201339.27
106762,0,0,382291.33
506991,0,0,382291.33
762146,1000158.3,1000158.3,1000158.3
114301,0,13869.9,13869.9
562126,0,0,2831506.2
585198,351720,351720,351720
253679,0,0,2298704.76
445604,9270000,9270000,9270000
413464,14049,14049,14049
190995,34038,34038,34038
202119,11106,11106,11106
649647,86130,86130,86130
884533,86130,86130,86130
335413,74331,74331,74331
993817,74331,74331,74331
870532,74331,74331,74331
545979,114903,114903,114903
859457,1701,1701,1701
355302,1476,1476,1476
483553,3384,3384,3384
370205,12024,12024,12024
891996,2484,2484,2484
927742,1935,1935,1935
168150,3177,3177,3177
624584,270,270,270
516745,1062,1062,1062
454696,3681,3681,3681
740371,324,324,324
932402,4599,4599,4599
303989,67464,67464,67464
360717,7443,7443,7443
778894,16182,16182,16182
434500,1935,1935,1935
748017,37314,37314,37314
465519,4599,4599,4599
163798,65187,65187,65187
906567,101439,101439,101439
590757,11745,11745,11745
313089,46404,46404,46404
983962,11745,11745,11745
132292,5508,5508,5508
237087,12411,12411,12411
694928,3087,3087,3087
223304,95976,95976,95976
784993,4968,4968,4968
597925,12501,12501,12501
239592,39717,39717,39717
543820,56628,56628,56628
894167,62136,62136,62136
550003,0,0,1775771.78
483888,0,0,136656
826944,0,0,861468.38
100929,0,0,666878.45
540121,0,0,1726278.47
952268,0,0,2872836
924229,0,0,2437417.44
256211,0,0,1251637.89
219411,0,0,7779789.99
575720,0,0,295808.4
313165,0,0,216390.79
711976,0,0,19210.75
568643,0,0,53058.26
183849,34830000,34830000,34830000
832860,486000,486000,486000
868988,229500,229500,229500
483711,109800,109800,109800
171938,0,0,145171.62
603099,0,0,24041.16
122151,0,0,1966243.05
492456,163080,163080,163080
978224,38430,38430,38430
914938,32130,32130,32130
753857,408150,408150,408150
254771,167760,167760,167760
175297,167760,167760,167760
979257,84420,84420,84420
887054,167760,167760,167760
406287,5940,5940,5940
538584,13230,13230,13230
204117,4680,4680,4680
593152,7740,7740,7740
556621,72990,72990,72990
678201,5940,5940,5940
944295,7830,7830,7830
653499,54000,54000,54000
936566,0,0,645997.97
447164,0,0,36914.17
634360,0,0,632926.14
145948,235206,235206,235206
103158,154800,154800,154800
521338,9000,9000,9000
486769,0,0,7397.28
169678,0,0,8321.94
353768,0,0,2773.98
118356,0,0,924.66
375387,0,9246.6,9246.6
884077,0,47700,47700
311926,2960100,2960100,2960100
945129,57249,57249,57249
117329,587781,587781,587781
921952,24480,24480,24480
150263,88569,88569,88569
398144,66654,66654,66654
414086,74331,74331,74331
349098,74331,74331,74331
255714,1935,1935,1935
499205,828,828,828
385962,17919,17919,17919
445381,1062,1062,1062
453104,3681,3681,3681
115845,1377,1377,1377
288494,639,639,639
437659,14373,14373,14373
721230,74331,74331,74331
807857,74331,74331,74331
414917,74331,74331,74331
380114,74331,74331,74331
501405,1377,1377,1377
989701,552555,552555,552555
779882,2754,2754,2754
891094,13329,13329,13329
918544,180,180,180
586838,4495.5,4495.5,4495.5
159854,4495.5,4495.5,4495.5
658231,4495.5,4495.5,4495.5
508110,21600000,21600000,21600000
403228,2205,2205,2205
594354,3177,3177,3177
210518,1539,1539,1539
766511,45594,45594,45594
890294,1701,1701,1701
213481,7353,7353,7353
695462,14580000,14580000,14580000
927116,74331,74331,74331
924212,74331,74331,74331
852064,74331,74331,74331
664212,84573,84573,84573
662676,35388,35388,35388
683665,549,549,549
376560,22500,22500,22500
427608,0,0,282970.8
665613,0,0,237934.8
393299,0,0,747368.1
770045,0,0,556984.8
327042,261000,261000,261000
675862,0,1350000,1350000
801785,0,4168617.3,4168617.3
609418,0,1363451.4,1363451.4
375036,0,0,908517.16
596422,0,396284.4,396284.4
658164,0,0,417578.66
986262,0,135486,135486
943849,0,0,203619.16
933588,0,44640.9,44640.9
606258,0,24922.8,24922.8
589802,0,0,1314171.04
528400,0,0,33667.92
718093,0,0,44702.02
727040,0,0,109981.86
953534,0,0,830795.14
299937,0,0,382217.28
167723,0,0,25363.16
657135,0,0,57894.23
206044,0,0,366698.61
710264,0,0,17362.54
996566,0,0,452071.47
669136,0,0,26934.33
677947,0,0,291170.7
516454,0,0,23611.28
123859,3005145,3005145,3005145
248415,1329174,1329174,1329174
958827,3466836,3466836,3466836
393324,3969,3969,3969
415961,16965,16965,16965
885257,41661,41661,41661
793227,575001,575001,575001
971567,13248,13248,13248
195562,25902,25902,25902
220013,9117,9117,9117
214533,9117,9117,9117
630518,9090000,9090000,9090000
547227,14373,14373,14373
268608,11592,11592,11592
427338,91926,91926,91926
810947,91926,91926,91926
570960,91926,91926,91926
719610,74331,74331,74331
342194,74331,74331,74331
894790,6615,6615,6615
946791,5508,5508,5508
800975,270,270,270
211065,279540,279540,279540
349477,549,549,549
452100,7173,7173,7173
340300,41913,41913,41913
268376,549,549,549
958241,7722,7722,7722
540993,0,0,275503.5
272822,0,0,402969.6
404015,0,0,330055.2
985604,0,0,7405285.81
781066,0,2070000,2070000
360718,0,0,2356.75
999732,0,0,48257.35
596037,0,0,280565.98
464023,0,0,168339.59
549331,0,0,280565.98
798587,0,0,338169.54
561654,0,0,381569.73
504198,0,0,276296.89
942836,0,0,18517.35
666050,0,0,1683.4
895607,0,0,1054.93
832689,0,0,14028.3
278236,0,0,1167.15
613343,0,0,1571.17
730314,0,0,1737.26
700074,0,0,448905.56
610022,0,0,24521.47
306242,0,0,460128.2
982591,0,0,89781.11
863659,0,0,336679.17
631586,0,0,448905.56
839176,0,0,448905.56
336869,0,0,448905.56
785489,0,0,67335.83
439322,0,0,432071.61
572604,0,0,621734.21
655053,0,0,710766.77
855888,0,0,710766.77
262277,0,0,897811.13
688520,0,0,1122263.91
160892,0,0,1458943.08
892209,0,0,453698.75
803278,0,0,522814.5
644349,0,0,505181.49
867706,0,0,576220.79
283980,0,0,746305.5
165110,173777.4,173777.4,173777.4
487759,69660,69660,69660
330577,0,0,164028.46
243415,0,0,237060.78
145681,0,0,95955.92
552494,0,0,20613.98
427835,591649.2,591649.2,591649.2
833066,1350,1350,1350
513513,0,0,17460000
653751,0,0,329530.5
970852,0,0,450017.1
851371,0,0,1787577.35
371816,0,0,497542.93
717931,0,0,220094.9
160596,0,0,2080634.06
751786,0,0,100210.57
128061,0,0,158309.11
700270,0,0,187528.45
245124,0,0,40465.62
444706,0,0,912765.11
443526,0,0,2146762.04
998224,0,0,18360000
960757,0,0,683999.51
727389,0,0,1746086.42
873299,0,0,2720127.63
881157,10381.5,10381.5,10381.5
453935,0,0,825986.24
313002,2578.5,2578.5,2578.5
289820,0,0,293246.09
844263,1212300,1212300,1212300
943277,434925,434925,434925
411984,0,0,2202158.85
277436,0,0,1352813.72
461765,849780.9,849780.9,849780.9
643484,0,0,322063.2
758811,0,0,904408.22
805255,0,0,1117258.84
870206,2250000,2250000,2250000
935677,4979.7,4979.7,4979.7
586078,43602.3,43602.3,43602.3
896829,49410000,49410000,49410000
982848,7603.2,7603.2,7603.2
740295,5535900,5535900,5535900
100141,494802,494802,494802
833818,0,0,26557.37
667865,0,0,136234.76
708885,0,0,11241.22
950607,0,396900,396900
913315,0,0,310685.76
364546,0,0,238719.6
283068,0,0,407775.06
946537,0,0,15719.22
555590,195120,195120,195120
698118,0,0,26010000
667609,0,0,888179.7
458103,0,0,1728045.71
667939,0,0,201339.27
952149,0,0,59753.82
124100,0,0,43201.55
455522,0,0,423218.07
519259,0,0,303578
413009,0,0,84727.56
507702,0,0,162733.88
298283,0,0,12623.22
928851,0,0,189341.63
904303,0,0,44180.16
840987,0,0,1074455.47
822182,0,0,11100.31
158494,0,0,100982.43
939043,0,0,15936.15
269951,0,0,59917.67
271453,0,0,378683.27
267229,0,0,995432.38
233553,0,0,36411.85
968849,0,0,4862671.88
791144,0,0,6311.61
789006,0,0,40392.52
314982,0,0,382136.47
525972,0,0,36411.85
256609,0,0,1228483.94
149254,0,0,42520.34
588362,0,0,9911.83
886323,0,0,213230.14
725566,0,0,27540000
858672,0,44910000,44910000
308552,0,0,533075.36
375146,0,0,3568799.23
658781,0,0,448905.56
740457,0,0,614860.34
966762,0,0,168092.69
443847,0,0,30343.77
262754,0,0,24689.81
916252,0,0,11222.64
823033,0,0,33667.92
882443,0,0,14589.43
524157,0,0,14589.43
580392,0,412501.5,412501.5
916069,234675,234675,234675
628685,185670,185670,185670
993121,86580,86580,86580
783017,0,0,281096.64
572675,0,0,302363.82
319379,0,0,10585.91
620961,0,0,101065.66
621225,0,0,2312603.73
833995,0,0,57751.81
406410,0,0,138604.34
747212,0,0,24063.25
783995,0,0,48126.51
327138,0,0,101065.66
595901,0,0,294720.25
473550,0,0,5487.38
898397,0,0,45046.41
766677,0,0,440448.01
358409,0,0,313784.82
393419,0,0,646559.94
744665,0,0,682843.19
649235,0,244944,244944
918219,0,233820,233820
230248,0,244944,244944
948611,281745,281745,281745
833869,0,0,602878.32
629107,0,0,459664.2
581607,4690719,4690719,4690719
547490,0,595521,595521
811078,0,193245.3,193245.3
321064,0,364770,364770
545899,0,77041.8,77041.8
860210,0,108339.3,108339.3
767305,0,93894.3,93894.3
199042,0,495954,495954
622163,0,109609.2,109609.2
148836,0,137011.5,137011.5
322311,0,328827.6,328827.6
951950,0,137011.5,137011.5
997329,0,164413.8,164413.8
896359,0,137011.5,137011.5
702647,0,575448.3,575448.3
145552,0,137011.5,137011.5
276776,0,873093.6,873093.6
922547,810000,810000,810000
780681,90000,90000,90000
998261,0,0,277276.92
174867,0,0,2312574.66
545709,0,0,724933.44
113931,0,3869702.1,3869702.1
363453,0,378405,378405
732020,0,5562107.1,5562107.1
928457,0,4860271.8,4860271.8
368930,0,3066906.6,3066906.6
100732,0,2052996.3,2052996.3
804598,0,5486323.5,5486323.5
513795,0,1230922.8,1230922.8
814179,0,446040,446040
530429,0,2796950.7,2796950.7
134126,0,1152000,1152000
709579,0,30240000,30240000
723594,0,22500,22500
859142,0,28980000,28980000
181082,0,0,302400000
104778,0,0,676395.23
606698,0,0,1306582.22
397625,0,0,1332178.02
588795,1179252,1179252,1179252
602516,105300,105300,105300
126192,22500,22500,22500
607246,0,0,540087.3
830965,0,0,630087.3
277361,0,0,1440250.2
919780,0,0,668693.25
835975,0,0,675078.19
975791,0,0,412579.42
897785,0,0,434866.32
889385,0,0,177742.98
374810,0,0,99225.45
126250,0,0,90597.15
912731,0,0,90597.15
628294,0,0,888696
951715,0,0,3697353
849044,0,0,1534014
880076,0,0,4722831
657150,0,0,507780
580738,0,0,1005804
374564,0,0,20250000
136461,0,0,929520
615021,0,0,1175913
779364,0,0,913608
829371,0,0,1453698
937487,0,0,1304370
609532,0,0,1594467
756068,0,0,920961
554209,0,0,1151244
120394,0,0,13500
330481,0,0,2603193.22
151692,0,0,1466225.98
811045,0,0,615141.68
248928,0,0,11610000
812314,0,0,201339.27
125519,0,0,201339.27
336858,0,0,201339.27
476639,0,0,201339.27
328297,0,0,382291.33
670846,0,0,390014.19
151192,0,0,3084830.72
180377,883548,883548,883548
814312,0,0,11610000
263531,14220000,0,14220000
901192,352807.2,0,352807.2
929849,99552.6,0,99552.6
876074,120724.2,0,120724.2
173599,33004.8,0,33004.8
945231,90151.2,0,90151.2
134292,137926.8,0,137926.8
238719,846000,0,846000
907767,226848.6,0,226848.6
965676,9e+05,0,9e+05
775773,0,0,101760.16
333296,0,0,168339.59
836202,0,0,168339.59
304939,0,9e+05,9e+05
783148,0,250754.4,250754.4
964259,0,208962,208962
955036,0,292546.8,292546.8
999971,0,208962,208962
817536,0,125377.2,125377.2
171551,0,250754.4,250754.4
994453,0,250754.4,250754.4
603605,0,0,277276.92
953852,0,1080,1080
427258,0,0,328571.1
835573,0,0,9990000
674019,0,0,884196
854930,0,0,3493035
286687,0,0,3339117
322337,0,0,1634841
186439,0,0,1306224
592394,0,0,1575072
207249,0,0,978885
762410,0,0,677745
215054,0,0,388656
349914,0,0,1379268
138322,0,0,157959
542377,0,0,10260000
298655,0,0,2952666
592065,0,0,1121150.92
380670,0,0,201339.27
789401,0,0,201339.27
375871,0,0,214644.01
454077,0,0,214644.01
243333,57915,0,57915
915295,67678.2,0,67678.2
324430,27612.9,0,27612.9
687957,42768,0,42768
979835,49050,0,49050
661508,1800000,0,1800000
992466,75010.5,0,75010.5
569250,70398.9,0,70398.9
644551,2709000,0,2709000
982358,0,0,84932.93
608004,0,0,115817.64
296060,0,0,28135.16
963661,0,0,72386.02
165499,0,0,66101.34
450915,0,0,142190.84
186842,0,0,428951.71
424579,0,0,646985.14
678928,0,0,153929.72
801019,0,0,81370.87
150073,0,0,66857.75
567840,0,0,45325.99
204141,0,0,81370.87
534558,0,0,52230.16
177769,0,0,65023.97
398850,0,0,11559.32
371371,0,0,43016.38
722892,0,0,93679.86
241078,0,0,93679.86
563837,0,0,4715259.15
924438,0,0,34677.95
614342,0,0,77211.76
566416,0,0,1366513.43
953411,0,0,365229.57
602785,0,0,1151442.77
554802,0,0,1027320.38
244208,0,0,31816.18
446578,0,0,92238.87
238122,0,0,404127.23
410270,0,27720000,27720000
949665,0,2250000,2250000
194495,0,8532000,8532000
723640,0,2862000,2862000
556684,0,18360000,18360000
877280,0,9270000,9270000
762491,0,0,1061509.68
355625,0,0,395754.48
300347,0,0,38835.72
341934,0,0,283870.62
401532,0,0,1661635.35
358991,1038688.2,1038688.2,1038688.2
808985,225000,225000,225652.5
987796,0,0,415901.7
637200,0,0,346708.8
536035,82260000,82260000,82260000
544360,0,0,1240095.22
667400,0,0,825480
145359,0,0,749295
275976,0,0,1098738
793469,0,0,937170
507945,0,0,525960
836401,0,0,480276
715596,0,0,931788
377990,0,0,2824227
103168,0,0,126567
951870,0,0,6118776
167537,0,0,2537820
587641,0,0,254232
610380,0,0,2522061
533314,0,0,1543464
962846,0,0,2256993
262394,0,0,1873014.59
797490,484537.5,484537.5,484537.5
701308,2029500,2029500,2029500
991007,80820000,0,80820000
885405,170950.5,0,170950.5
369643,4050000,0,4050000
273137,13500000,0,13500000
644484,450000,0,450000
930476,93526.2,0,93526.2
608901,0,0,13770000
212362,0,0,160713.19
500572,0,0,87989.41
765810,0,0,76540.19
388813,0,0,11661.25
208750,0,0,8480.91
942556,0,72000,72000
539954,0,108000,108000
287107,133830.9,133830.9,133830.9
106859,0,411485.4,411485.4
750354,0,202362.3,202362.3
331321,0,259068.6,259068.6
486174,0,44475.3,44475.3
387503,0,222376.5,222376.5
450193,0,202362.3,202362.3
698198,0,155663.1,155663.1
541857,0,55593.9,55593.9
493914,0,728492.4,728492.4
262016,0,1575000,1575000
217685,0,1575000,1575000
939867,0,15030000,15030000
293951,1080928.8,1080928.8,1080928.8
536383,0,0,357238.8
927490,32400,32400,32400
348405,0,0,784429.19
727826,0,0,1236766.65
996308,0,0,952821.26
243605,936408.6,936408.6,936408.6
914026,0,0,4252518
227907,0,0,553230
213955,0,0,3150
213798,0,0,102816
197481,0,0,3900053.97
722836,0,3809571.3,3809571.3
562536,0,0,201339.27
529407,0,0,201339.27
321186,0,0,382291.33
860131,1097578.8,1097578.8,1097578.8
854674,0,0,69952.32
103863,610480.8,0,610480.8
153708,83062.8,0,83062.8
633155,0,0,11222.64
243912,0,0,2179757.48
182502,0,0,1035866.42
689232,0,0,5456.45
467572,0,0,65434.72
652715,0,0,168339.59
948998,0,0,168339.59
104863,0,0,467770.82
282341,0,0,61724.52
786723,0,0,6660.64
300295,0,0,2121.08
513859,0,0,12344.9
376747,0,0,11110.41
102102,0,0,2468.98
722449,0,0,29627.77
995285,0,0,1930.29
553576,0,0,17282.86
452851,0,0,1109.92
245283,0,0,72162.69
772020,0,0,59621.39
358218,0,0,2545.29
817913,0,0,29178.86
454061,0,0,134671.67
709428,0,0,179562.23
926620,0,0,112226.39
234463,0,945.9,945.9
417445,0,0,3870626.76
725951,0,0,73048.14
650605,0,507.6,507.6
548825,0,0,275894.1
934493,0,0,966168
198380,495000,0,495000
285662,42300,0,42300
861564,397704.6,0,397704.6
587849,148521.6,0,148521.6
626470,448470,0,448470
481481,13500,0,13500
362063,244861.2,0,244861.2
379162,751968,0,751968
527689,677340,0,677340
682338,720000,0,720000
873609,630000,0,630000
993348,144720,0,144720
416108,0,0,262591.8
830263,3592673.1,3592673.1,3592673.1
722233,0,7200,7200
743860,0,318193.2,318193.2
422349,0,192705.3,192705.3
938072,0,192705.3,192705.3
983288,0,192705.3,192705.3
853113,0,192705.3,192705.3
146385,0,234369.9,234369.9
828861,0,234369.9,234369.9
452534,0,172866.6,172866.6
550347,0,444186.9,444186.9
887230,0,336494.7,336494.7
900664,0,197937.9,197937.9
960671,409500,409500,409500
854865,175500,175500,175500
286926,132300,132300,132300
663508,0,258904.8,258904.8
385721,0,0,261678.78
651631,0,3268673.1,3268673.1
263801,0,0,1408257.18
833210,0,0,148870.26
792522,0,0,154418.22
862629,0,945.9,945.9
490576,58932,58932,58932
974369,0,15030000,15030000
264271,0,0,651427.2
176621,0,0,822725.69
608232,0,0,1307779.46
958991,0,0,1692459.06
104000,0,0,316846.41
286262,0,0,68325.13
427471,0,0,1626138.13
805669,0,0,245970.47
336754,0,0,91100.18
294775,0,0,45550.09
147577,0,0,63405.72
634635,0,0,115724.55
102309,0,0,33342.66
497178,0,0,27967.75
668990,0,0,1222655.46
405721,0,0,126355.94
703941,0,0,992080.91
363432,0,0,5057790.65
648084,0,0,63770.12
129193,0,0,323678.92
295424,0,0,1203433.32
981050,0,0,681167.12
438080,0,0,1099701
753289,0,0,1139400
985232,0,0,1139706
477875,0,0,1008126
743546,0,0,434736
977031,0,0,3258225
813266,0,0,1503873
973836,0,0,1694970
481626,0,0,857952
726330,0,0,70200
727142,0,0,2175012
941902,0,0,2405556
446324,0,0,968238
267389,0,0,208665
192371,0,0,2292288.77
237725,0,0,796819.98
631659,503919,503919,503919
174025,1211724,1211724,1211724
236305,112500,0,112500
262115,25200,0,25200
659430,0,0,160034.83
401543,0,0,151202.62
524030,0,0,151202.62
847943,0,0,22684.32
529482,0,0,51263.89
244678,0,0,22684.32
218459,0,0,3137445.88
718950,0,181656.9,181656.9
226106,0,221621.4,221621.4
472550,0,324801.9,324801.9
964092,0,0,276127.2
801111,0,0,9747.72
229493,0,0,343629.86
180769,0,0,74629.26
987899,0,0,87237.53
482040,0,0,3331773
428124,0,0,3100401
431367,0,0,252459
894930,0,0,2009745
355198,0,0,887285.07
840466,109188,0,109188
330891,38138.4,0,38138.4
723299,517500,0,517500
835927,153900,0,153900
321261,18000,0,18000
381393,0,2298825,2298825
757608,0,1080216,1080216
717132,2108159.1,2108159.1,2108159.1
253783,0,0,614101.92
401871,0,0,3712627.83
677358,0,0,334536.3
280225,0,0,310968.9
486101,0,0,214814.21
562345,0,0,685619.92
758963,0,0,243601.87
765772,0,0,161156.21
843269,0,0,192676.87
801750,0,0,83812.16
355055,0,0,846931
502723,0,0,8563.42
612809,0,0,318577.31
665201,0,0,8563.42
270701,0,0,119049.71
348236,0,0,27330.05
271325,0,0,8563.42
547416,0,0,2910641.5
449499,0,0,66229.83
671590,0,0,8563.42
809095,0,0,8563.42
235193,0,0,8563.42
551388,0,0,16944.63
625939,0,0,49922.9
262696,0,0,1474060.13
913263,0,0,3894336
744845,0,0,2077218
870758,0,0,2261673
917183,0,0,2404728
997495,0,0,1048194
818025,0,0,1188747
294879,0,0,1048194
362081,0,0,1316709
792782,0,0,15210
526576,0,0,1989000
344855,0,0,1670193
682006,0,0,1640664
962496,0,0,1607130
808666,0,0,1430163
838500,0,0,3036375
842070,0,0,1511901
919711,0,0,667746
752903,0,0,1106721
363096,0,0,950814
873560,0,0,1051155.01
191104,0,0,1165860.76
573603,643500,643500,643500
919030,0,0,252248.4
707649,0,0,138864.6
754244,0,0,289908
933008,0,0,253710
599502,0,0,370791
108651,0,0,2395800
233752,275293.8,0,275293.8
294196,40697.1,0,40697.1
564920,27000,0,27000
188179,0,0,211608
230674,0,0,283599.86
639609,0,0,2079732.33
874532,0,0,4270048.76
